step,p,reward_timestamp,mean_reward,mean_r_pub,mean_r_pri,learning_rate,update_timestamp,update_seconds,kl
1753,40,2026-08-15T17:13:10.214+08:00,0.098865,0.211334,0.114583,4.1712088e-06,2026-08-15T17:13:18.367+08:00,8.149,0.2979770302772522
1754,40,2026-08-15T17:13:24.484+08:00,0.027024,0.250961,0.23515,4.1712088e-06,2026-08-15T17:13:32.631+08:00,8.142,1.6088789701461792
1755,40,2026-08-15T17:13:38.928+08:00,0.039701,0.081281,0.111111,4.1712088e-06,2026-08-15T17:13:47.088+08:00,8.154,-0.7392951250076294
1756,40,2026-08-15T17:13:53.220+08:00,0.038479,0.113068,0.059524,4.1712088e-06,2026-08-15T17:14:01.385+08:00,8.159,2.662074565887451
1757,40,2026-08-15T17:14:07.533+08:00,0.130796,0.207582,0.136775,4.1712088e-06,2026-08-15T17:14:15.697+08:00,8.158,1.1742799282073975
1758,40,2026-08-15T17:14:21.785+08:00,0.033605,0.062485,0.084077,4.1712088e-06,2026-08-15T17:14:29.923+08:00,8.133,0.6958622932434082
1759,40,2026-08-15T17:14:36.018+08:00,0.088586,0.206639,0.135417,4.1712088e-06,2026-08-15T17:14:44.159+08:00,8.136,2.8413381576538086
1760,40,2026-08-15T17:14:50.196+08:00,0.149279,0.243019,0.0875,4.1712088e-06,2026-08-15T17:14:58.350+08:00,8.149,0.8823280334472656
1761,40,2026-08-15T17:15:04.404+08:00,0.097337,0.240305,0.152404,4.1294967e-06,2026-08-15T17:15:12.544+08:00,8.134,-0.4263194799423218
1762,40,2026-08-15T17:15:18.615+08:00,0.087369,0.087369,0.025,4.1294967e-06,2026-08-15T17:15:26.768+08:00,8.147,-0.8390614986419678
1763,40,2026-08-15T17:15:32.837+08:00,0.296073,0.358573,0.075,4.1294967e-06,2026-08-15T17:15:40.997+08:00,8.155,0.7310565114021301
1764,40,2026-08-15T17:15:47.156+08:00,0.147786,0.290633,0.124432,4.1294967e-06,2026-08-15T17:15:55.304+08:00,8.142,0.6477430462837219
1765,40,2026-08-15T17:16:01.473+08:00,0.107636,0.263142,0.1875,4.1294967e-06,2026-08-15T17:16:09.633+08:00,8.154,0.42079591751098633
1766,40,2026-08-15T17:16:15.760+08:00,0.184597,0.259605,0.079241,4.1294967e-06,2026-08-15T17:16:23.905+08:00,8.14,0.7500749826431274
1767,40,2026-08-15T17:16:29.975+08:00,0.265129,0.426587,0.125,4.1294967e-06,2026-08-15T17:16:38.127+08:00,8.147,1.1038329601287842
1768,40,2026-08-15T17:16:44.214+08:00,0.235431,0.235431,0.0,4.1294967e-06,2026-08-15T17:16:52.364+08:00,8.144,3.1003360748291016
1769,40,2026-08-15T17:16:58.519+08:00,0.112823,0.248131,0.106285,4.1294967e-06,2026-08-15T17:17:06.665+08:00,8.141,0.2067328691482544
1770,40,2026-08-15T17:17:12.751+08:00,0.05701,0.191728,0.087202,4.1294967e-06,2026-08-15T17:17:20.906+08:00,8.149,1.226174235343933
1771,40,2026-08-15T17:17:27.002+08:00,0.052167,0.235863,0.108333,4.1294967e-06,2026-08-15T17:17:35.162+08:00,8.139,1.224250316619873
1772,40,2026-08-15T17:17:41.224+08:00,0.119103,0.182986,0.086736,4.1294967e-06,2026-08-15T17:17:49.390+08:00,8.16,-0.24782705307006836
1773,40,2026-08-15T17:17:55.531+08:00,0.078841,0.153992,0.125,4.1294967e-06,2026-08-15T17:18:03.687+08:00,8.15,0.9299811124801636
1774,40,2026-08-15T17:18:09.751+08:00,0.085252,0.220668,0.1875,4.1294967e-06,2026-08-15T17:18:17.906+08:00,8.147,0.45977500081062317
1775,40,2026-08-15T17:18:24.038+08:00,0.117416,0.19256,0.075397,4.1294967e-06,2026-08-15T17:18:32.183+08:00,8.139,0.5321584939956665
1776,40,2026-08-15T17:18:38.284+08:00,0.035943,0.193275,0.165865,4.1294967e-06,2026-08-15T17:18:46.437+08:00,8.148,1.4184316396713257
1777,40,2026-08-15T17:18:52.517+08:00,0.169779,0.348351,0.208333,4.1294967e-06,2026-08-15T17:19:00.665+08:00,8.143,1.0867702960968018
1778,40,2026-08-15T17:19:06.787+08:00,0.071457,0.165705,0.184524,4.1294967e-06,2026-08-15T17:19:14.937+08:00,8.145,-0.16437798738479614
1779,40,2026-08-15T17:19:21.060+08:00,0.027946,0.223611,0.159722,4.1294967e-06,2026-08-15T17:19:29.213+08:00,8.148,1.3452672958374023
1780,40,2026-08-15T17:19:35.291+08:00,0.113382,0.16338,0.03125,4.1294967e-06,2026-08-15T17:19:43.449+08:00,8.152,0.7228524684906006
1781,40,2026-08-15T17:19:49.546+08:00,0.249529,0.291195,0.041667,4.0882017e-06,2026-08-15T17:19:57.708+08:00,8.156,0.961378812789917
1782,40,2026-08-15T17:20:04.354+08:00,0.151944,0.234112,0.069957,4.0882017e-06,2026-08-15T17:20:12.480+08:00,8.12,-0.9886631965637207
1783,40,2026-08-15T17:20:18.662+08:00,0.029951,0.138284,0.179167,4.0882017e-06,2026-08-15T17:20:26.827+08:00,8.16,-0.4037984311580658
1784,40,2026-08-15T17:20:33.007+08:00,0.158334,0.232738,0.09375,4.0882017e-06,2026-08-15T17:20:41.159+08:00,8.146,-1.2114906311035156
1785,40,2026-08-15T17:20:47.333+08:00,0.091118,0.170043,0.105586,4.0882017e-06,2026-08-15T17:20:55.492+08:00,8.153,-0.057721227407455444
1786,40,2026-08-15T17:21:01.641+08:00,0.238949,0.256805,0.03125,4.0882017e-06,2026-08-15T17:21:09.787+08:00,8.142,1.0398303270339966
1787,40,2026-08-15T17:21:15.982+08:00,0.083355,0.223843,0.207598,4.0882017e-06,2026-08-15T17:21:24.143+08:00,8.155,-0.07047343254089355
1788,40,2026-08-15T17:21:30.297+08:00,0.300672,0.338172,0.05,4.0882017e-06,2026-08-15T17:21:38.435+08:00,8.132,2.204652786254883
1789,40,2026-08-15T17:21:44.504+08:00,0.063056,0.206853,0.049107,4.0882017e-06,2026-08-15T17:21:52.650+08:00,8.14,0.1866423487663269
1790,40,2026-08-15T17:21:58.758+08:00,0.041308,0.041308,0.045139,4.0882017e-06,2026-08-15T17:22:06.918+08:00,8.154,0.06868559122085571
1791,40,2026-08-15T17:22:13.069+08:00,0.136403,0.213782,0.111607,4.0882017e-06,2026-08-15T17:22:21.234+08:00,8.16,0.08619636297225952
1792,40,2026-08-15T17:22:27.384+08:00,0.047913,0.149593,0.153274,4.0882017e-06,2026-08-15T17:22:35.539+08:00,8.15,1.1664454936981201
1793,40,2026-08-15T17:22:41.691+08:00,0.05477,0.05477,0.0,4.0882017e-06,2026-08-15T17:22:49.856+08:00,8.159,-0.09910234808921814
1794,40,2026-08-15T17:22:55.996+08:00,0.215653,0.322793,0.072917,4.0882017e-06,2026-08-15T17:23:04.156+08:00,8.155,1.925217866897583
1795,40,2026-08-15T17:23:10.281+08:00,0.084415,0.149044,0.046212,4.0882017e-06,2026-08-15T17:23:18.445+08:00,8.158,6.699687480926514
1796,40,2026-08-15T17:23:24.584+08:00,0.126707,0.14754,0.077381,4.0882017e-06,2026-08-15T17:23:32.746+08:00,8.156,4.818113327026367
1797,40,2026-08-15T17:23:38.820+08:00,0.164952,0.278044,0.09375,4.0882017e-06,2026-08-15T17:23:46.979+08:00,8.153,0.7422391772270203
1798,40,2026-08-15T17:23:53.079+08:00,0.28178,0.298164,0.034028,4.0882017e-06,2026-08-15T17:24:01.223+08:00,8.138,-0.44938886165618896
1799,40,2026-08-15T17:24:07.389+08:00,0.14578,0.14578,0.000622,4.0882017e-06,2026-08-15T17:24:15.552+08:00,8.157,1.8672162294387817
1800,40,2026-08-15T17:24:21.630+08:00,0.109236,0.129365,0.028049,4.0882017e-06,2026-08-15T17:24:29.811+08:00,8.175,3.0943355560302734
1801,40,2026-08-15T17:24:35.851+08:00,0.052769,0.147337,0.141369,4.0473197e-06,2026-08-15T17:24:44.014+08:00,8.157,1.466505765914917
1802,40,2026-08-15T17:24:50.152+08:00,0.041859,0.107411,0.087901,4.0473197e-06,2026-08-15T17:24:58.310+08:00,8.152,0.1732458472251892
1803,40,2026-08-15T17:25:04.326+08:00,0.111459,0.167764,0.034267,4.0473197e-06,2026-08-15T17:25:12.493+08:00,8.161,2.9261560440063477
1804,40,2026-08-15T17:25:18.536+08:00,0.186181,0.343155,0.182292,4.0473197e-06,2026-08-15T17:25:26.691+08:00,8.149,1.7839473485946655
1805,40,2026-08-15T17:25:32.739+08:00,0.247,0.297144,0.078953,4.0473197e-06,2026-08-15T17:25:40.896+08:00,8.151,-1.8134465217590332
1806,40,2026-08-15T17:25:46.986+08:00,0.070687,0.213406,0.133482,4.0473197e-06,2026-08-15T17:25:55.132+08:00,8.141,2.3024892807006836
1807,40,2026-08-15T17:26:01.164+08:00,0.01632,0.103054,0.11152,4.0473197e-06,2026-08-15T17:26:09.322+08:00,8.153,0.6713523864746094
1808,40,2026-08-15T17:26:15.405+08:00,0.101389,0.190278,0.145833,4.0473197e-06,2026-08-15T17:26:23.567+08:00,8.153,3.6199159622192383
1809,40,2026-08-15T17:26:29.796+08:00,0.255698,0.358923,0.014706,4.0473197e-06,2026-08-15T17:26:37.957+08:00,8.157,-0.12657499313354492
1810,40,2026-08-15T17:26:44.055+08:00,0.133335,0.264858,0.15625,4.0473197e-06,2026-08-15T17:26:52.194+08:00,8.133,1.1887414455413818
1811,40,2026-08-15T17:26:58.362+08:00,0.160939,0.188715,0.03125,4.0473197e-06,2026-08-15T17:27:06.508+08:00,8.14,0.5400398969650269
1812,40,2026-08-15T17:27:12.634+08:00,0.100817,0.25248,0.083333,4.0473197e-06,2026-08-15T17:27:20.794+08:00,8.154,2.240530490875244
1813,40,2026-08-15T17:27:26.882+08:00,0.076716,0.148049,0.053726,4.0473197e-06,2026-08-15T17:27:35.043+08:00,8.156,1.015862226486206
1814,40,2026-08-15T17:27:41.094+08:00,0.005097,0.015422,0.033594,4.0473197e-06,2026-08-15T17:27:49.254+08:00,8.154,1.1808931827545166
1815,40,2026-08-15T17:27:55.276+08:00,0.237654,0.279319,0.03125,4.0473197e-06,2026-08-15T17:28:03.436+08:00,8.154,1.2300832271575928
1816,40,2026-08-15T17:28:09.995+08:00,0.002713,0.190632,0.199593,4.0473197e-06,2026-08-15T17:28:18.151+08:00,8.151,2.0873515605926514
1817,40,2026-08-15T17:28:24.278+08:00,0.087366,0.200947,0.107639,4.0473197e-06,2026-08-15T17:28:32.423+08:00,8.138,1.2621854543685913
1818,40,2026-08-15T17:28:38.660+08:00,0.206194,0.206194,0.0,4.0473197e-06,2026-08-15T17:28:46.821+08:00,8.157,-0.9549660682678223
1819,40,2026-08-15T17:28:52.903+08:00,0.123762,0.187207,0.100507,4.0473197e-06,2026-08-15T17:29:01.061+08:00,8.151,2.127458095550537
1820,40,2026-08-15T17:29:07.137+08:00,0.122376,0.192841,0.079861,4.0473197e-06,2026-08-15T17:29:15.283+08:00,8.141,0.10482561588287354
1821,40,2026-08-15T17:29:21.352+08:00,0.089115,0.289416,0.147024,4.0068465e-06,2026-08-15T17:29:29.487+08:00,8.129,1.5960278511047363
1822,40,2026-08-15T17:29:35.540+08:00,0.115046,0.213956,0.111607,4.0068465e-06,2026-08-15T17:29:43.699+08:00,8.152,-1.7195531129837036
1823,40,2026-08-15T17:29:49.757+08:00,0.265873,0.333181,0.053571,4.0068465e-06,2026-08-15T17:29:57.900+08:00,8.139,1.7327497005462646
1824,40,2026-08-15T17:30:03.932+08:00,0.072903,0.150573,0.056548,4.0068465e-06,2026-08-15T17:30:12.088+08:00,8.15,0.939704179763794
1825,40,2026-08-15T17:30:18.097+08:00,0.05866,0.117361,0.081389,4.0068465e-06,2026-08-15T17:30:26.257+08:00,8.153,1.2286607027053833
1826,40,2026-08-15T17:30:32.443+08:00,0.151245,0.231056,0.055556,4.0068465e-06,2026-08-15T17:30:40.608+08:00,8.159,0.5392764210700989
1827,40,2026-08-15T17:30:46.769+08:00,0.208437,0.227049,0.048469,4.0068465e-06,2026-08-15T17:30:54.922+08:00,8.147,1.2094765901565552
1828,40,2026-08-15T17:31:01.153+08:00,0.117119,0.161689,0.054688,4.0068465e-06,2026-08-15T17:31:09.313+08:00,8.139,1.7134766578674316
1829,40,2026-08-15T17:31:15.358+08:00,0.060819,0.068099,0.064137,4.0068465e-06,2026-08-15T17:31:23.510+08:00,8.147,-0.20150163769721985
1830,40,2026-08-15T17:31:29.531+08:00,0.062626,0.096103,0.066667,4.0068465e-06,2026-08-15T17:31:37.685+08:00,8.148,1.7057485580444336
1831,40,2026-08-15T17:31:43.730+08:00,0.254869,0.25668,0.013158,4.0068465e-06,2026-08-15T17:31:51.880+08:00,8.144,1.548159122467041
1832,40,2026-08-15T17:31:57.970+08:00,0.151803,0.258004,0.133333,4.0068465e-06,2026-08-15T17:32:06.128+08:00,8.152,1.7612433433532715
1833,40,2026-08-15T17:32:12.200+08:00,0.059155,0.13148,0.136012,4.0068465e-06,2026-08-15T17:32:20.353+08:00,8.147,0.5859987139701843
1834,40,2026-08-15T17:32:26.417+08:00,0.096763,0.148549,0.125,4.0068465e-06,2026-08-15T17:32:34.581+08:00,8.158,0.8947293758392334
1835,40,2026-08-15T17:32:40.700+08:00,0.061344,0.11333,0.075126,4.0068465e-06,2026-08-15T17:32:48.867+08:00,8.161,3.7678160667419434
1836,40,2026-08-15T17:32:55.027+08:00,0.028535,0.136382,0.157769,4.0068465e-06,2026-08-15T17:33:03.197+08:00,8.164,0.8307979702949524
1837,40,2026-08-15T17:33:09.305+08:00,0.193742,0.340433,0.169886,4.0068465e-06,2026-08-15T17:33:17.465+08:00,8.154,0.7062811255455017
1838,40,2026-08-15T17:33:23.538+08:00,0.142186,0.251561,0.083333,4.0068465e-06,2026-08-15T17:33:31.695+08:00,8.151,0.40434199571609497
1839,40,2026-08-15T17:33:37.722+08:00,0.092615,0.267593,0.1125,4.0068465e-06,2026-08-15T17:33:45.864+08:00,8.136,1.2244770526885986
1840,40,2026-08-15T17:33:51.932+08:00,0.134975,0.155808,0.069444,4.0068465e-06,2026-08-15T17:34:00.068+08:00,8.132,1.4754549264907837
1841,40,2026-08-15T17:34:06.198+08:00,0.15745,0.385227,0.240451,3.9667781e-06,2026-08-15T17:34:14.345+08:00,8.142,1.4473474025726318
1842,40,2026-08-15T17:34:20.421+08:00,0.036434,0.134841,0.141667,3.9667781e-06,2026-08-15T17:34:28.571+08:00,8.144,3.24495005607605
1843,40,2026-08-15T17:34:34.640+08:00,0.105187,0.219697,0.080357,3.9667781e-06,2026-08-15T17:34:42.801+08:00,8.156,2.5153379440307617
1844,40,2026-08-15T17:34:48.940+08:00,0.101848,0.175306,0.072917,3.9667781e-06,2026-08-15T17:34:57.098+08:00,8.151,0.45001012086868286
1845,40,2026-08-15T17:35:03.216+08:00,0.150899,0.169961,0.040057,3.9667781e-06,2026-08-15T17:35:11.382+08:00,8.16,3.648916244506836
1846,40,2026-08-15T17:35:17.511+08:00,0.130143,0.130143,0.0,3.9667781e-06,2026-08-15T17:35:25.678+08:00,8.162,0.5573923587799072
1847,40,2026-08-15T17:35:31.711+08:00,0.090179,0.290179,0.208333,3.9667781e-06,2026-08-15T17:35:39.871+08:00,8.154,0.16911298036575317
1848,40,2026-08-15T17:35:45.897+08:00,0.208931,0.466504,0.247917,3.9667781e-06,2026-08-15T17:35:54.034+08:00,8.132,0.8699114322662354
1849,40,2026-08-15T17:36:00.060+08:00,0.16907,0.29391,0.081731,3.9667781e-06,2026-08-15T17:36:08.221+08:00,8.15,0.08994556963443756
1850,40,2026-08-15T17:36:14.372+08:00,0.147543,0.232817,0.090278,3.9667781e-06,2026-08-15T17:36:22.529+08:00,8.152,1.4261558055877686
1851,40,2026-08-15T17:36:29.096+08:00,0.135385,0.141614,0.017857,3.9667781e-06,2026-08-15T17:36:37.246+08:00,8.145,2.806563377380371
1852,40,2026-08-15T17:36:43.429+08:00,0.244225,0.258374,0.03181,3.9667781e-06,2026-08-15T17:36:51.590+08:00,8.155,0.6258834600448608
1853,40,2026-08-15T17:36:57.749+08:00,0.120949,0.321396,0.176428,3.9667781e-06,2026-08-15T17:37:05.913+08:00,8.158,2.291653633117676
1854,40,2026-08-15T17:37:12.026+08:00,0.056831,0.098498,0.09375,3.9667781e-06,2026-08-15T17:37:20.188+08:00,8.156,0.15099778771400452
1855,40,2026-08-15T17:37:26.351+08:00,0.126291,0.323985,0.113782,3.9667781e-06,2026-08-15T17:37:34.505+08:00,8.148,0.7135895490646362
1856,40,2026-08-15T17:37:40.565+08:00,0.049225,0.145683,0.13244,3.9667781e-06,2026-08-15T17:37:48.706+08:00,8.135,1.9535713195800781
1857,40,2026-08-15T17:37:54.739+08:00,0.309931,0.330897,0.052152,3.9667781e-06,2026-08-15T17:38:02.890+08:00,8.145,1.042922019958496
1858,40,2026-08-15T17:38:08.998+08:00,0.109146,0.150813,0.041667,3.9667781e-06,2026-08-15T17:38:17.144+08:00,8.14,0.16505694389343262
1859,40,2026-08-15T17:38:23.261+08:00,0.105648,0.233238,0.075,3.9667781e-06,2026-08-15T17:38:31.414+08:00,8.148,3.1283769607543945
1860,40,2026-08-15T17:38:37.508+08:00,0.172964,0.226535,0.070312,3.9667781e-06,2026-08-15T17:38:45.659+08:00,8.146,1.5918444395065308
1861,40,2026-08-15T17:38:51.890+08:00,0.05067,0.164211,0.204167,3.9271103e-06,2026-08-15T17:39:00.045+08:00,8.149,2.1764583587646484
1862,40,2026-08-15T17:39:06.124+08:00,0.269515,0.287401,0.051282,3.9271103e-06,2026-08-15T17:39:14.263+08:00,8.134,0.7073918581008911
1863,40,2026-08-15T17:39:20.485+08:00,0.023283,0.048454,0.063119,3.9271103e-06,2026-08-15T17:39:28.606+08:00,8.116,0.5942020416259766
1864,40,2026-08-15T17:39:34.662+08:00,0.027779,0.118056,0.158443,3.9271103e-06,2026-08-15T17:39:42.800+08:00,8.133,0.24528741836547852
1865,40,2026-08-15T17:39:48.817+08:00,0.013409,0.125079,0.146795,3.9271103e-06,2026-08-15T17:39:56.969+08:00,8.146,-0.2115868628025055
1866,40,2026-08-15T17:40:02.964+08:00,0.103858,0.207246,0.097459,3.9271103e-06,2026-08-15T17:40:11.112+08:00,8.142,0.3569040298461914
1867,40,2026-08-15T17:40:17.141+08:00,0.217736,0.234402,0.03125,3.9271103e-06,2026-08-15T17:40:25.289+08:00,8.142,-0.2511756420135498
1868,40,2026-08-15T17:40:31.347+08:00,0.078435,0.165935,0.104167,3.9271103e-06,2026-08-15T17:40:39.507+08:00,8.154,3.0612587928771973
1869,40,2026-08-15T17:40:45.566+08:00,0.092125,0.322351,0.270411,3.9271103e-06,2026-08-15T17:40:53.729+08:00,8.157,0.8099759817123413
1870,40,2026-08-15T17:41:00.042+08:00,0.128671,0.236458,0.109375,3.9271103e-06,2026-08-15T17:41:08.159+08:00,8.111,1.2295312881469727
1871,40,2026-08-15T17:41:14.425+08:00,0.121105,0.270509,0.16875,3.9271103e-06,2026-08-15T17:41:22.583+08:00,8.152,-1.094151258468628
1872,40,2026-08-15T17:41:28.869+08:00,0.164307,0.23979,0.066877,3.9271103e-06,2026-08-15T17:41:37.027+08:00,8.152,3.7617359161376953
1873,40,2026-08-15T17:41:43.385+08:00,0.236522,0.321909,0.179167,3.9271103e-06,2026-08-15T17:41:51.539+08:00,8.147,-0.8215330839157104
1874,40,2026-08-15T17:41:57.797+08:00,0.05196,0.249425,0.249107,3.9271103e-06,2026-08-15T17:42:05.932+08:00,8.13,1.2901575565338135
1875,40,2026-08-15T17:42:12.051+08:00,0.156828,0.17997,0.078472,3.9271103e-06,2026-08-15T17:42:20.203+08:00,8.145,-1.2375195026397705
1876,40,2026-08-15T17:42:26.413+08:00,0.02007,0.030555,0.034722,3.9271103e-06,2026-08-15T17:42:34.567+08:00,8.148,1.255188226699829
1877,40,2026-08-15T17:42:40.745+08:00,0.151071,0.18964,0.094823,3.9271103e-06,2026-08-15T17:42:48.908+08:00,8.156,-0.5853563547134399
1878,40,2026-08-15T17:42:55.065+08:00,0.143939,0.20867,0.077381,3.9271103e-06,2026-08-15T17:43:03.225+08:00,8.155,1.7044010162353516
1879,40,2026-08-15T17:43:09.423+08:00,0.295039,0.421832,0.161458,3.9271103e-06,2026-08-15T17:43:17.562+08:00,8.133,1.8359928131103516
1880,40,2026-08-15T17:43:23.622+08:00,0.325673,0.436946,0.047426,3.9271103e-06,2026-08-15T17:43:31.773+08:00,8.145,1.7525811195373535
1881,40,2026-08-15T17:43:37.864+08:00,0.180781,0.311705,0.177083,3.8878392e-06,2026-08-15T17:43:45.999+08:00,8.129,1.9729212522506714
1882,40,2026-08-15T17:43:52.057+08:00,0.058607,0.267212,0.149199,3.8878392e-06,2026-08-15T17:44:00.210+08:00,8.147,1.2668612003326416
1883,40,2026-08-15T17:44:06.280+08:00,0.085651,0.175051,0.064732,3.8878392e-06,2026-08-15T17:44:14.425+08:00,8.141,0.049928128719329834
1884,40,2026-08-15T17:44:20.491+08:00,0.184563,0.2042,0.008929,3.8878392e-06,2026-08-15T17:44:28.636+08:00,8.139,2.6355597972869873
1885,40,2026-08-15T17:44:35.175+08:00,0.134201,0.134201,0.002155,3.8878392e-06,2026-08-15T17:44:43.337+08:00,8.139,1.6670763492584229
1886,40,2026-08-15T17:44:49.388+08:00,0.121561,0.121561,0.025246,3.8878392e-06,2026-08-15T17:44:57.541+08:00,8.147,0.14126145839691162
1887,40,2026-08-15T17:45:03.577+08:00,0.087612,0.285119,0.112088,3.8878392e-06,2026-08-15T17:45:11.719+08:00,8.136,-0.05156207084655762
1888,40,2026-08-15T17:45:17.753+08:00,0.09758,0.19308,0.140625,3.8878392e-06,2026-08-15T17:45:25.909+08:00,8.148,-0.8271100521087646
1889,40,2026-08-15T17:45:31.911+08:00,0.003253,0.066599,0.161364,3.8878392e-06,2026-08-15T17:45:40.064+08:00,8.147,-0.035562217235565186
1890,40,2026-08-15T17:45:46.116+08:00,0.0348,0.09895,0.136977,3.8878392e-06,2026-08-15T17:45:54.269+08:00,8.147,-0.050220608711242676
1891,40,2026-08-15T17:46:00.301+08:00,0.159427,0.250839,0.108456,3.8878392e-06,2026-08-15T17:46:08.445+08:00,8.139,1.425094485282898
1892,40,2026-08-15T17:46:14.478+08:00,0.207134,0.242848,0.065104,3.8878392e-06,2026-08-15T17:46:22.629+08:00,8.145,-0.29354244470596313
1893,40,2026-08-15T17:46:28.665+08:00,0.219939,0.308828,0.09375,3.8878392e-06,2026-08-15T17:46:36.811+08:00,8.142,1.5981316566467285
1894,40,2026-08-15T17:46:42.927+08:00,0.124133,0.161617,0.073127,3.8878392e-06,2026-08-15T17:46:51.073+08:00,8.139,2.2067298889160156
1895,40,2026-08-15T17:46:57.099+08:00,0.091197,0.091197,0.027778,3.8878392e-06,2026-08-15T17:47:05.235+08:00,8.13,-0.8865379691123962
1896,40,2026-08-15T17:47:11.344+08:00,0.147244,0.188911,0.041667,3.8878392e-06,2026-08-15T17:47:19.493+08:00,8.144,0.9658610820770264
1897,40,2026-08-15T17:47:25.636+08:00,0.052083,0.284062,0.2625,3.8878392e-06,2026-08-15T17:47:33.769+08:00,8.128,0.3392751216888428
1898,40,2026-08-15T17:47:39.912+08:00,0.193586,0.252107,0.087302,3.8878392e-06,2026-08-15T17:47:48.062+08:00,8.144,-1.4816792011260986
1899,40,2026-08-15T17:47:54.104+08:00,0.014277,0.181612,0.140241,3.8878392e-06,2026-08-15T17:48:02.249+08:00,8.137,0.07737988233566284
1900,40,2026-08-15T17:48:08.266+08:00,0.069473,0.268427,0.066349,3.8878392e-06,2026-08-15T17:48:16.418+08:00,8.146,-0.6893348097801208
1901,40,2026-08-15T17:48:22.488+08:00,0.065483,0.250591,0.136175,3.8489608e-06,2026-08-15T17:48:30.633+08:00,8.14,2.948685646057129
1902,40,2026-08-15T17:48:36.725+08:00,0.279832,0.375664,0.114583,3.8489608e-06,2026-08-15T17:48:44.856+08:00,8.126,2.4723522663116455
1903,40,2026-08-15T17:48:50.892+08:00,0.116699,0.134497,0.017857,3.8489608e-06,2026-08-15T17:48:59.036+08:00,8.138,-0.12778204679489136
1904,40,2026-08-15T17:49:05.098+08:00,0.102307,0.199683,0.068117,3.8489608e-06,2026-08-15T17:49:13.230+08:00,8.127,1.477534294128418
1905,40,2026-08-15T17:49:19.449+08:00,0.167044,0.204645,0.092617,3.8489608e-06,2026-08-15T17:49:27.596+08:00,8.142,0.0166475772857666
1906,40,2026-08-15T17:49:33.789+08:00,0.022033,0.17174,0.155449,3.8489608e-06,2026-08-15T17:49:41.934+08:00,8.139,-0.31360143423080444
1907,40,2026-08-15T17:49:48.142+08:00,0.054863,0.192363,0.166667,3.8489608e-06,2026-08-15T17:49:56.295+08:00,8.147,1.5177621841430664
1908,40,2026-08-15T17:50:02.438+08:00,0.072873,0.309859,0.166088,3.8489608e-06,2026-08-15T17:50:10.577+08:00,8.133,3.334099054336548
1909,40,2026-08-15T17:50:16.559+08:00,0.029142,0.076602,0.131746,3.8489608e-06,2026-08-15T17:50:24.708+08:00,8.142,0.6942552328109741
1910,40,2026-08-15T17:50:30.754+08:00,0.023864,0.066552,0.059375,3.8489608e-06,2026-08-15T17:50:38.899+08:00,8.14,3.91058087348938
1911,40,2026-08-15T17:50:44.937+08:00,0.097929,0.156845,0.141369,3.8489608e-06,2026-08-15T17:50:53.079+08:00,8.137,-0.6567650437355042
1912,40,2026-08-15T17:50:59.148+08:00,0.074495,0.24828,0.1625,3.8489608e-06,2026-08-15T17:51:07.286+08:00,8.133,0.5453505516052246
1913,40,2026-08-15T17:51:13.298+08:00,0.075308,0.142147,0.052579,3.8489608e-06,2026-08-15T17:51:21.450+08:00,8.147,0.575327455997467
1914,40,2026-08-15T17:51:27.554+08:00,0.031519,0.109644,0.069444,3.8489608e-06,2026-08-15T17:51:35.704+08:00,8.144,0.9205600023269653
1915,40,2026-08-15T17:51:41.869+08:00,0.144931,0.280889,0.041532,3.8489608e-06,2026-08-15T17:51:50.028+08:00,8.153,0.987147867679596
1916,40,2026-08-15T17:51:56.258+08:00,0.191666,0.316666,0.135417,3.8489608e-06,2026-08-15T17:52:04.415+08:00,8.151,1.2735135555267334
